t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50,t51,t52,t53,t54,t55,t56,t57,t58,t59,t60,t61,t62,t63,t64,t65,t66,t67,t68,t69,t70,t71,t72,t73,t74,t75,t76,t77,t78,t79,t80,t81,t82,t83,t84,t85,t86,t87,t88,t89,t90,t91,t92,t93,t94,t95
-0.5330768546484034,-0.47260398838583456,-0.1522671278469633,-0.2046033271432975,-0.03891791274279557,0.17148103591703376,0.15793327929301523,0.23219028602763603,0.5548450823398301,0.5917031730260874,0.8217244749362549,0.9835405579955668,0.9897483028432192,1.0268990042600925,0.988467861649029,1.0553034026838692,1.2599453751515752,1.2591952138993499,1.2042388738050607,1.2376477456574704,1.222985306379692,1.25506204221615,1.3463046418892552,1.1450838718791758,0.955167842980656,1.022436576898454,0.8194583858073795,0.7652035297554993,0.6753809587284542,0.5827223834490477,0.521426078763633,0.34811615653360367,0.4763108882769266,0.15584453177062857,0.08757341505747457,-0.2493992391049063,-0.29443245511067817,-0.4343579176242514,-0.5759263014851018,-0.5194830901686006,-0.8190193793382085,-0.9999905226056467,-1.0603875469754376,-0.9230115564646075,-0.9570239066327186,-1.219470260614297,-1.1234738759534588,-1.2786897742273164,-1.2537586242518457,-1.2761506608494764,-1.2904053542587215,-1.2257514031931995,-1.1639185090217825,-1.1160402239612923,-1.1044308960468003,-1.104221860672126,-0.9358901236162348,-0.9012054962076921,-0.7631405813042642,-0.4989648395156471,-0.5679682665801598,-0.2730202067287143,-0.12737620459711696,-0.11916473072864157,0.012562505334667639,0.0654331460868999,0.2850820588010397,0.39779226893218816,0.5539558012501505,0.5705878359204569,0.7643653375824889,0.7862152168718184,0.693756134513684,0.8233429288441122,1.1650826741997335,1.2412763219812375,1.1884470902379904,1.1505567452221868,1.0844663241890897,1.182856084320668,1.293841165960873,1.1252740164288086,1.2524209328208054,0.9730869877815157,1.11612737787502,1.21305935388831,0.8640408908429934,0.9060887224533256,0.5399617544309876,0.6295990272001432,0.45599365720913915,0.4002348116955408,0.20978641081164298,0.2678481299204487,0.001925184592857735,-0.07949857874873884
0.781198939413267,0.674257600701335,0.7811264891123056,0.8269133343428222,0.804296496980168,0.6676073979339806,0.5638490195585366,0.6782166651550668,0.5150961634045675,0.4261605220626503,0.272843787107783,0.18413405456992232,0.10831274460891263,0.13686212681637847,-0.06393824619911792,-0.1035916621142998,-0.11618817292754277,-0.25580990756799366,-0.23749379167261486,-0.3897407567925072,-0.6215934670813865,-0.5445283852796469,-0.45161790474810526,-0.6567718157778577,-0.6885123018742392,-0.7265236681741437,-0.7389720444182202,-0.9200761450369825,-0.7501690656159833,-0.9551738529003218,-0.9737144687296658,-0.9922521036031212,-0.874463811970898,-0.9027039288715145,-0.7631637283808276,-0.7545737992303981,-0.6356639626713392,-0.7256701450616938,-0.7061953678385571,-0.5454716663009546,-0.5283040524143149,-0.27820269431745004,-0.12090629220409582,-0.19981350262010666,0.09121202567461349,-0.18050849725072615,0.000525321251858557,0.23487493655652153,0.24088683090168786,0.299626844234101,0.5076289944341955,0.5040690698637718,0.4036142522496168,0.5919469033943155,0.5537662708189539,0.6331150698098609,0.7715578049018513,0.8007350084146075,0.7525582676964294,0.9162368781619067,0.7437218559807478,0.7724782303230592,0.7670357365740446,0.8773639049651252,0.5844717263802869,0.7060785571150955,0.7174086879769651,0.6456873337870792,0.593277095328144,0.625564730862588,0.5046020229986603,0.4808153866720762,0.4346489402714222,0.3733366576510058,0.1381400005950501,0.22505013237172372,0.09895127865061457,-0.17574411154901293,-0.0765906908580774,-0.27025942436476535,-0.42251461294354653,-0.30685677935730316,-0.518306456264642,-0.4754145135202143,-0.6385048312105391,-0.8813698614687326,-0.5196486511609951,-0.5840348357905194,-0.795408044422553,-0.5672798604578363,-0.9965664778854195,-0.8567492701629638,-0.7853704724906714,-0.8503801707001748,-0.8173261920501411,-0.9754043378874517
1.167245147186626,1.103065821914291,0.9720693462626686,1.1995251997578977,1.1931545703769635,1.0205227388813638,1.0945402831468165,0.8119816390433745,0.5471327379494506,0.5905559567100978,0.33324963092904114,0.1607374466244975,0.14939793267098786,-0.10168910228682487,-0.11469016244303429,-0.41526465255231526,-0.7651220545874708,-0.52113177590083,-0.4761537918059321,-0.6752609590576446,-0.7432743653439685,-1.0770111270012057,-0.8234721515175797,-1.011888256461793,-1.1120050612227286,-1.0316902168977276,-1.3000334196530725,-1.231661367339443,-1.0722776555700786,-1.0760716361107494,-1.0071568651891025,-0.9361178946338212,-0.701978177944463,-0.7039329009515694,-0.6055838311902438,-0.38594101994802077,-0.4299619983377638,-0.03886057822138429,0.1643505698553671,0.04434053509004232,0.35039585331011636,0.594871182509576,0.6527795108735288,0.7828665214874508,0.8765306370985949,0.7618950180956763,1.0901474956922523,1.0331934071165867,1.2886996765847232,1.0905881403747848,1.0895046304799043,1.1778339536688933,1.2150981527302345,1.0365924763768852,1.1240482673590069,1.0355706595872938,0.7599147343465933,0.7855940692001606,0.5150934136354669,0.6609008901268767,0.5102287499815266,0.26174642595412173,0.08104548806033382,-0.007649373008892048,-0.13682424771768242,-0.40257993818591953,-0.34918588914444837,-0.6940951938935098,-0.9546505846517386,-0.7020082709943182,-0.9414182753708054,-1.093906791274692,-0.955965697933796,-1.1236896734185746,-1.0921468953056288,-1.4224918492677376,-1.0698846279228056,-1.2277479139993344,-0.9537508197569153,-1.1323391083012992,-0.9097548234601703,-0.8101336053223689,-0.8546685437186141,-0.7282015856770097,-0.6053092426997844,-0.3784526110503879,-0.2257803524132828,-0.14897027059553108,0.18234735202084842,0.2714650447994592,0.3050704236381443,0.520574261359089,0.6092900784718488,0.603215532903007,0.8978760146181723,0.889466221518725
0.13657806700939315,-0.02385953973071772,-0.43811268098896305,-0.606406004304043,-0.7759645661485076,-0.916101767567173,-1.1288469373636092,-1.155991040844714,-0.9158708005583924,-0.7411266593458611,-0.6003443271638813,-0.34827512064997507,-0.26327249520742174,0.024756394237374094,0.19852664366441675,0.5600393426430498,0.8600364094079072,1.0910150406795422,0.9650320488740834,1.0821041993995693,1.1508357143012324,0.8515709760297963,0.7692612532803017,0.5942959291235063,0.21748780226241524,-0.041790986745729224,-0.4467274497512487,-0.560484230518495,-0.7917177444816904,-1.1319385196258196,-1.0829462259370792,-1.093085460485421,-1.1738624989369149,-0.9038003997625701,-0.7726565092386679,-0.5558804550800449,-0.276322966511615,0.027179436689237182,0.1192024309247263,0.40751918520483565,0.7318718360514329,0.9047698768366546,1.133719700359292,1.0464979366563778,1.1069651468555213,1.075403113546165,0.8026699738270519,0.5942609975609516,0.4745922070604344,0.1089377262229814,-0.2756507353845911,-0.30245451412127733,-0.6804276268698983,-0.9711975407155812,-1.0045855916874287,-1.1278193650488209,-0.9840288735037083,-0.8909204508625485,-1.007384930556457,-0.5396855169438635,-0.44472169158916386,-0.18511125285858415,-0.05551064919823646,0.3179267164362827,0.5848371057452483,0.8530376322581107,0.9657386758297006,1.21174821752874,1.0910703861402509,1.2816591196847416,0.7952988089788794,0.7337212524547293,0.6592189558441768,0.3069932531213801,0.20147600770747048,-0.19802812592158792,-0.47674073943500345,-0.8415381043232434,-1.0337625908069568,-0.9581108645907973,-1.1833725390666534,-1.1197830793138577,-1.080948551643939,-0.7119056883647721,-0.7050040919964184,-0.49393151479705205,-0.23480315186884274,0.17883538109429886,0.4960468102145478,0.7278380847503375,0.7940831511822831,0.9989169429998512,1.1544655464981506,1.1579769231961912,0.8958736867063137,0.8409561144214357
0.4272321441086052,0.08241196327868802,-0.06824156866812672,-0.333984635274642,-0.40011962349924457,-0.5418329973235032,-0.6540732996228646,-0.8291581738351759,-0.6626517672621512,-0.6751216370489836,-0.6105381747297278,-0.6220577443649464,-0.5731162329548736,-0.17881190659009535,0.10245837403277523,0.19383429047240858,0.38018079688572265,0.5645389952430738,0.7302765533387238,0.6654762360456332,0.9771170995532192,0.5257262899753059,0.8182888120020552,0.6687525378012578,0.23285650943958305,0.37078789120709155,0.04215528500176938,-0.19204711445852932,-0.503177788304956,-0.7268048006609913,-0.6644031595341999,-0.6427365056337564,-0.7605243742976084,-0.7127135776732955,-0.7145936530542252,-0.41731076791593147,-0.2328773476385844,-0.4189209621483386,-0.041290719238796035,0.25754993165342926,0.3636421615764769,0.4708514448830087,0.45644031005013036,0.7925193634187179,0.8426769659383766,1.056701154111348,0.8094462969488704,0.48507475617615925,0.4092522809808684,0.23153487786118682,0.22331835907159264,-0.1231932877336905,-0.37994181699494023,-0.2942938001627337,-0.732399273747473,-0.5372938744949474,-0.8721818329010765,-0.9055612515235014,-0.8967179649027407,-0.6462449629586373,-0.43640400763006437,-0.533753348009983,-0.2600246681808808,0.006092696103254629,0.1959551235626605,0.5263376380589581,0.46552563263159374,0.6861320695799453,0.6682246425384779,0.8659120783088272,0.5985861700141956,0.7340533256774928,0.5041925024100026,0.39351265432394106,0.35327107861380586,0.014604474080208242,-0.19709905272099623,-0.40165104349874237,-0.47493430091286654,-0.7642245652226912,-0.7617843347296377,-0.9241888700649106,-0.7772483959392451,-0.8037718797624752,-0.43053570124475793,-0.5436638645039861,-0.38405091483926723,-0.1160135852656255,-0.052585030185950926,0.3543942048818088,0.655763081865221,0.6996736190086384,0.8799799331593718,0.7859343359097984,0.8932633532670553,0.8179610366431066
0.9067644075477501,0.7320941746179683,1.0364894979662689,0.9954851895823398,0.8600543724016531,0.9871675221911909,1.1319642077829482,1.1426033810806464,0.9221331073959542,1.0592757411994784,1.1066229497264122,1.0313325176443655,1.0035650002491423,0.7408524975848277,0.8713650854384676,0.7216382482730141,0.69940574034264,0.6391974766014814,0.5250833532922198,0.2658656757622449,0.22374860698586896,0.08152318018708106,-0.15853036482302502,-0.040248751878963686,-0.13741557067267154,-0.3815143564530195,-0.4442188497175079,-0.42990993381209097,-0.49183620138778084,-0.6611987396743653,-0.6601865508176787,-0.658133036518542,-0.983241343441902,-0.9646250723968326,-1.0354558461118062,-1.110288135162647,-1.0643817901317751,-1.191399517347859,-1.0716751832989624,-1.1184579050927879,-1.1071123735765926,-1.1738073493156662,-0.8901610757741056,-1.0383963467887682,-0.9725528388974242,-0.8236764703584146,-0.8207119559700102,-0.7438653081863419,-0.3954162830449966,-0.4351192436960787,-0.28139452669998716,-0.32821639258069035,-0.15456758616116947,0.014511368872637827,0.030431344814601146,0.018710035986249096,0.22819040309153227,0.44669721796175776,0.28773516835602225,0.7263687323088106,0.7697458113479589,0.7576341679387818,0.7857863640845785,0.9614716199979728,0.9658301390280839,1.0682407128436355,0.8685602004882897,1.106124002568841,1.057208940776758,1.0375574372845393,0.9748749098042346,1.0377932615811611,1.1496868104645603,1.0919709333676675,1.0442227368799426,0.8489160816381218,0.8261467270636962,0.8540542599122414,0.5213034122338888,0.47426526766121796,0.5541856615337989,0.4016728688984855,0.31316262845612586,0.24546517583827998,-0.12193589892653109,-0.09836752594246662,-1.9697751933916985e-05,-0.36327156863917676,-0.4921078694981952,-0.3816742367851509,-0.4841131359086488,-0.6635444958745492,-0.9894589713298662,-0.8319524593703739,-0.9563454879902581,-0.8712240808472075
-0.46564767798758866,-0.44741267338941726,-0.742389093315727,-0.559841017705358,-0.3599951796154193,-0.4782998481409192,-0.6875335069888137,-0.8431990946911532,-0.719295961260727,-0.7856515197536718,-0.8159551305372776,-0.8670708807808978,-0.6512186298276902,-0.7459016502818177,-0.608835536269625,-0.6384779096843085,-0.6478690589849772,-0.9445482074860532,-0.6329876399570777,-0.42991407503267,-0.2829828265221688,-0.29487773483480145,-0.395910980250152,-0.2359289219999149,-0.18198745925160237,-0.0216712251096181,0.08946954953479352,-0.02536172312365309,0.17613480125242204,0.15534110875760881,0.3573725477584232,0.2036260547760161,0.40271281263207315,0.40623749440103296,0.5534350608945733,0.4997628810215487,0.5598048490206867,0.5882288463531327,0.6533263582035145,0.6840035137191695,0.8869243370626243,0.6152013376171912,0.7134338619545858,0.9230644537817967,0.7085919023943532,0.700788349453492,0.6902723018122312,0.692962226573444,0.5459368728258716,0.5168048711277533,0.50213783355495,0.644765525902339,0.47110720493224245,0.30898676402483594,0.43692018210693084,0.15156132717862258,0.056169674830824634,0.10234880191843977,-0.25292917044782465,-0.10999028901998,-0.23470324592956943,-0.04413772164163707,-0.29903152886864576,-0.14861506989473297,-0.5100207077471585,-0.551297848546011,-0.6470883032079017,-0.39895523495839463,-0.7439203398738801,-0.7991270338993938,-0.8061733144869336,-0.6852430889573258,-0.8558457574540871,-0.7486958358603004,-0.6989858971478617,-0.7102528184509627,-0.7107520274500099,-0.8337961540528516,-0.7689592936858127,-0.7989242096437881,-0.7246012009760452,-0.6329744717519136,-0.5348433824826089,-0.5830630173021629,-0.46777745915133506,-0.2957518305712806,-0.38163827832395836,-0.20397920863253058,-0.27476838881774335,-0.03764833519136993,0.06421086948822886,0.02246901563263963,0.33611514244137763,0.20715628638403763,0.3723566887451836,0.4336905138072412
-1.2700033147692085,-1.269851886943909,-1.1181159576009465,-1.085835511491787,-0.8651338396983583,-0.846032333796833,-0.5913873044493373,-0.36709982323991047,-0.09908436932225233,0.09486167034803973,0.22982165353779577,0.5411389238740962,0.54857900525899,1.0216378523226801,0.8727857943456931,0.9721031406566478,0.9669219681339367,1.1334703900163552,1.0055313552016925,0.9889865133794957,0.922214144279732,0.5585423574073851,0.40331254938610567,0.34809469230264173,0.004834871777228633,-0.34305366960752004,-0.5129796913500617,-0.7443539105444795,-0.8670600169334776,-0.9562862784962817,-1.1021216844964465,-1.0767154305545648,-1.0574498324607833,-1.0445004954674568,-1.0408182939578112,-0.6223847550681163,-0.8699818515740207,-0.4796399322148721,-0.26933914576587914,-0.021542350044061714,0.17192300568024338,0.5674821502372193,0.6464490371399118,0.9454711554264742,0.9108887715975471,0.8014695317059788,1.0505350169860923,0.9718818084254292,1.1332423739038933,0.9716406250465177,0.6386306115978839,0.6365222426049719,0.23659319908696277,0.026471513778751024,-0.10515467171143857,-0.3643081102803406,-0.5333422185962504,-0.891210433980392,-0.8974074361510644,-1.2251056348871865,-1.180297231327133,-1.1704250873323925,-0.9824124217572295,-1.1257833522623926,-0.9879992444299843,-0.771960466221996,-0.48920995526491906,-0.37031024470347434,-0.045531062330268796,0.11026973510309018,0.3814480888866085,0.5289170988833688,0.5232301292785377,0.8118460278568276,1.064258866116967,1.1466903381896538,1.0677311589157295,1.0938194341980947,1.0051758702497355,1.0933390315204818,0.7397826308436998,0.4967111419370709,0.11590073076233126,0.1625879776392531,-0.08657844332150252,-0.5272294149639276,-0.6473897525764183,-0.8284194828033261,-1.0248248815225027,-1.1797114446874906,-0.9876517336605891,-1.1261717150691597,-1.1651235659824928,-1.18764910182519,-0.9191319684696593,-0.7003931695860802
-0.8046447243961048,-0.71678679408901,-0.8931105959209137,-0.8039388680805712,-0.7149934932117243,-0.9183080283256505,-0.8483032742161899,-0.9621519900374771,-0.9271177000174171,-0.8674962923858228,-0.9570408802424467,-0.9167508692656797,-1.1355295971742285,-1.1500805683825606,-0.8021867038592054,-0.7645974164211168,-0.8414272767671368,-0.576662926803549,-0.704205410131747,-0.6048873460188228,-0.6722755361783141,-0.5856057443196567,-0.5022271240300484,-0.3811208770610018,-0.5282972556387805,-0.34476269475890625,-0.26159829714619043,-0.21771756007440402,0.0017933356722068527,-0.05696236456139848,0.20672632421632114,0.1867502691485488,0.2973211417718151,0.4076760265434979,0.2921101799105532,0.35032677672030593,0.40927848630144376,0.39854442692439956,0.6598381180698769,0.6115170869463487,0.5253942756701865,0.6659804803473285,0.6959141153888102,0.8127329106288368,0.8922346671850375,0.9007391717364496,1.1055956614422235,0.8298287876405265,0.9662795447796381,0.7724925012508463,0.9040007825184323,0.9844712672534653,0.9631021609842624,0.8870771368109813,0.801790029769941,0.8432537028591004,0.9229738183005057,0.7860930758475395,0.8518516720103175,0.7698736177907551,0.6953334522126886,0.6780547189077956,0.6851084595656561,0.6014631547206165,0.38953251069073186,0.44224098955240737,0.39948398822133485,0.14352986737252912,0.12698929442304868,0.11383495866421073,-0.016796258408548606,0.015887027122041028,-0.06088637490159318,-0.17013517234581604,-0.25044407970076155,-0.16298202719345906,-0.3840277436943649,-0.3470704819977285,-0.5085663806981109,-0.8139455610938989,-0.5549632565913714,-0.7216105177216612,-0.5198426510259274,-0.6126003388792299,-0.9275702968210962,-0.6531908081331664,-0.9189285174556695,-0.9311452176210404,-0.8848746278089313,-0.9786269867918056,-1.089618404263961,-1.1329001615358825,-0.71698731910322,-0.9746199858557569,-0.8271862193967108,-0.8054249273126401
-0.8637466812487044,-1.115944714297396,-1.25937362267552,-1.347952392113155,-1.3057713535611324,-1.006553785978065,-0.8931889113993502,-0.5648072571882082,-0.251273286008053,0.27041832108666064,0.3876437072035197,0.6162366493032102,0.9583603753034734,1.1762874043358202,1.204949896115652,1.277981757456891,1.3288602084860277,1.0693801288561082,0.8746433459332121,0.7013651957158884,0.22198871120969174,-0.12642771781812365,-0.5058014102357015,-0.6607551104750553,-0.8360213183763782,-1.298937685528008,-1.363700500334939,-1.3783272963793602,-1.1410361439222938,-0.9264345472540408,-0.7590052570610821,-0.5071627487245107,-0.1001599931520626,-0.013932746469088042,0.36189680261357116,0.8134037848728051,1.0584363509169004,1.2188700780516983,1.4684254467008029,1.309375270362526,1.0720134076888825,1.0251485831816836,0.7401614840164026,0.6895384702938702,0.1270962730782266,-0.09698280369054627,-0.4358896915567536,-0.7025890746968428,-1.1757735149469237,-1.0693002970425858,-1.238182357702855,-1.0809388215184998,-1.0523059210769525,-0.8634185140544797,-0.8051852237607976,-0.39158048635471504,-0.0628977575931628,0.2054284997773659,0.5163316052565945,0.6919436866402078,0.802970244005162,1.1585730766816862,1.2350744939870522,1.309902241642548,1.1717422638605965,0.9703555444631613,0.6406128303698285,0.4863208860193654,-0.03664473820326736,-0.058498513246009506,-0.49646064053456773,-0.5814583144169425,-0.9606364236205939,-1.0217107222052142,-1.2944778531064587,-1.4844592647062016,-1.0443751547195923,-0.934945586861422,-0.8581796069979489,-0.3518982488695679,-0.20377141838219825,0.1819878080481805,0.3869245179556674,0.6589331812777337,1.2044508659472921,1.1100362130293924,1.1253476552249984,1.323572349931477,0.9678703950057361,0.9442423046675043,0.398211301374448,0.4988538543244964,0.1270307650372095,-0.13518386110079947,-0.37924136893445803,-0.8791189375014987
